Location,Season,Year,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price
Davangere,Rabi,2012,8982,3296,27.2,Black,Drip,23456,53,Cotton,4847
Davangere,Rabi,2013,46990,3296,27,Red loam,Drip,107809,53.5,Chilly,51239
Davangere,Rabi,2014,103,3296,27,Red loam,Drip,1132,52.5,Mango,216396
Davangere,Rabi,2015,8239,3550,27,Red loam,Drip,23960,56,Onion,2644
Davangere,Rabi,2016,44563,3550,27,Red loam,Drip,126487,57,Sugarcane,44235
Davangere,Rabi,2017,96,3550,27,Red loam,Drip,804,57.5,Green Gram,203317
Davangere,Zaid,2015,6631,3654,194,Red loam,Spray,1647,57,Green Gram,1493
Davangere,Zaid,2016,6705,233,195,Red loam,Spray,975,57,Green Gram,64409
Davangere,Zaid,2017,5876,233,196,Red loam,Spray,2,60,Green Gram,249978
Davangere,Zaid,2018,326,233,197,Red loam,Spray,836,57,Green Gram,637
Davangere,Zaid,2004,6470,234,198,Red loam,Spray,806,57,Green Gram,43311
Davangere,Zaid,2005,1279,234,199,Red loam,Spray,880,54,Brinjal,24848
Davangere,Zaid,2006,13283,234,200,Red loam,Spray,770,54.5,Banana,761
Davangere,Zaid,2007,52119,3105,201,Red loam,Spray,395,56.6,Sunflower,45608
Davangere,Zaid,2008,725,3105,202,Red loam,Drip,187,55.5,Blackgram,234581
Davangere,Zaid,2009,12885,3105,203,Red loam,Drip,187,58.5,Blackgram,646
Davangere,Zaid,2010,51179,236,204,Red loam,Drip,121,59.5,Maize,43562
Davangere,Zaid,2011,468,236,205,Red loam,Drip,103,55,Maize,200000
Davangere,Zaid,2012,11841,2903.1,206,Red loam,Drip,71,53,Maize,4847
Davangere,Zaid,2013,50975,2903.1,207,Red loam,Drip,3961,53.5,Maize,51239
Davangere,Zaid,2014,206,2903.1,208,Red loam,Drip,4247,52.5,Maize,216396
Davangere,Zaid,2015,10922,2996.6,209,Red loam,Drip,3290,56,Maize,2644
Davangere,Zaid,2016,51390,2996.6,210,Red loam,Drip,3138,59.5,Maize,44235
Davangere,Zaid,2017,177,2996.6,211,Red loam,Drip,3423,55,Blackgram,203317
Davangere,Zaid,2017,10723,3522.8,212,Red loam,Drip,3899,53,Cashew,2134
Davangere,Zaid,2016,51709,3522.8,213,Red loam,Drip,4015,53.5,Cashew,45186
Davangere,Zaid,2017,146,3522.8,214,Red loam,Drip,4279,52.5,Cashew,238542
Davangere,Zaid,2018,10910,3729.8,215,Alluvial,Drip,4167,56,Pegion Pea,1516
Davangere,Zaid,2013,51355,3729.8,216,Alluvial,Drip,4479,57,Cashew,57259
Davangere,Zaid,2014,160,3729.8,217,Alluvial,Drip,3699,57.5,Cashew,234779
Davangere,Zaid,2015,10912,2746.2,218,Alluvial,Drip,4904,57,Cashew,1493
Davangere,Zaid,2016,51353,2746.2,219,Alluvial,Drip,2821,55,Tomato,64409
Davangere,Zaid,2017,142,2746.2,220,Alluvial,Drip,3472,56,Watermelon,249978
Davangere,Zaid,2018,10505,3360,221,Alluvial,Drip,3647,54,Cashew,637
Davangere,Zaid,2004,51040,3360,222,Alluvial,Drip,393,58,Cashew,43311
Davangere,Zaid,2005,154,3360,27,Alluvial,Drip,167,58,Cashew,24848
Davangere,Zaid,2006,10318,3605.4,27,Alluvial,Drip,71,59,Cashew,761
Davangere,Zaid,2007,48083,3605.4,27,Alluvial,Drip,52,50,Cashew,45608
Davangere,Zaid,2008,143,3605.4,27,Alluvial,Drip,2570,54,Cashew,234581
Davangere,Zaid,2009,9283,3512.4,27,Alluvial,Drip,27170,53,Coconut,646
Ramanagara,Kharif,,,1962,34.42595021,Alluvial,,3740,59.280586,Pepper,25963
Ramanagara,Kharif,,,1969,30.93740827,Laterite,,1132,53.1224148,Ginger,21010
Ramanagara,Kharif,,,1048,34.83185489,Sandy,,4215,75.19821698,Pepper,31709
Ramanagara,Kharif,,,627,21.66407453,Heavy cotton,,3869,44.95947511,Pepper,22239
Ramanagara,Kharif,,,817,29.4399157,Loam,,1220,65.50751914,Blackgram,30107
Ramanagara,Kharif,,,1939,28.70417658,Sandy loam,,3163,78.73072597,Coffee,30627
Ramanagara,Kharif,,,1398,32.14473967,Clay loam,,4080,79.05979434,Cotton,12207
Ramanagara,Kharif,,,1188,25.3610936,Black,,2654,62.8898866,Cardamum,41082
Ramanagara,Kharif,,,822,22.98702653,Drained loam,,2483,48.29193487,Cardamum,3491
Ramanagara,Kharif,,,1142,22.23123473,Clay,,2984,61.65890969,Blackgram,31563
Ramanagara,Kharif,,,694,25.48600409,Sandy clay loam,,1700,67.00529546,Blackgram,28984
Ramanagara,Kharif,,,1513,33.74608887,Red,,1377,42.5353755,Cotton,20760
Ramanagara,Kharif,,,1795,33.99204602,Arid and Desert,,4254,45.29830311,Cotton,18158
Ramanagara,Kharif,,,578,21.80831591,Well drained,,3166,63.22456392,Cocoa,31661
Ramanagara,Kharif,,,959,34.47253504,Light sandy,,2149,79.56797858,Cardamum,23781
Ramanagara,Kharif,,,618,31.57755056,Heavy clay,,3814,43.78816717,Cocoa,11472
Ramanagara,Kharif,,,1151,28.69296935,Dry sandy,,3644,72.56413887,Coffee,49622
Ramanagara,Kharif,,,1127,29.81779194,loamy sand,,1103,58.77466393,Cashew,4738
Ramanagara,Kharif,,,1816,33.72326484,Red laterite,,4157,73.17501515,Cashew,11276
Ramanagara,Kharif,,,1358,23.79811145,Black cotton,,2273,48.89661542,Ginger,19264
Ramanagara,Kharif,,,1413,33.45335432,River basins,,3679,41.9286367,Groundnut,46197
Ramanagara,Kharif,,,1160,32.90423225,Gravelly sand,,4711,57.37260031,Blackgram,48462
Ramanagara,Kharif,,,1340,23.3308121,Medium textured clay,,4657,65.7515971,Coconut,20804
Ramanagara,Kharif,,,1675,26.74586259,Teelah,,2909,63.36710341,Paddy,19612
Ramanagara,Kharif,,,1424,20.78215397,Medium textured,,3322,69.94759273,Cashew,33133
Ramanagara,Kharif,,,955,28.89535147,To be updated,,1784,72.54070839,Arecanut,36603
Ramanagara,Rabi,,,1014,23.46006387,Alluvial,,3848,58.03162044,Blackgram,34354
Ramanagara,Rabi,,,1361,32.72348428,Laterite,,4748,47.48517063,Cardamum,30713
Ramanagara,Rabi,,,990,32.27403177,Sandy,,3999,47.9225644,Tea,3172
Ramanagara,Rabi,,,752,24.86624629,Heavy cotton,,2462,57.07959605,Ginger,36702
Ramanagara,Rabi,,,838,21.55403185,Loam,,1027,79.03522379,Cardamum,38343
Ramanagara,Rabi,,,798,30.90658439,Sandy loam,,4814,78.00649638,Coffee,29017
Ramanagara,Rabi,,,1529,22.65394584,Clay loam,,3317,66.66970706,Tea,11933
Ramanagara,Rabi,,,1671,26.53650382,Black,,3886,43.76720585,Blackgram,5593
Ramanagara,Rabi,,,1270,24.08856003,Drained loam,,3795,49.57344542,Blackgram,16677
Ramanagara,Rabi,,,1409,32.10816383,Clay,,2356,71.4533208,Coconut,16791
Ramanagara,Rabi,,,700,22.07481085,Sandy clay loam,,4500,46.45188323,Cotton,28979
Ramanagara,Rabi,,,1465,29.01865969,Red,,4651,56.26057321,Cocoa,47118
Ramanagara,Rabi,,,1984,21.44427481,Arid and Desert,,1128,51.18943777,Paddy,8916
Ramanagara,Rabi,,,765,34.85962662,Well drained,,2730,78.27511151,Coffee,27950
Ramanagara,Rabi,,,664,34.92964271,Light sandy,,3700,56.22463901,Cashew,8821
Ramanagara,Rabi,,,1493,24.29943377,Heavy clay,,4683,56.95778453,Tea,20943
Ramanagara,Rabi,,,1438,25.59575594,Dry sandy,,1336,62.93187282,Cotton,1449
Ramanagara,Rabi,,,1006,30.0085685,loamy sand,,3803,67.35573181,Cardamum,28805
Ramanagara,Rabi,,,1128,31.16107655,Red laterite,,2554,40.8552284,Paddy,6483
Ramanagara,Rabi,,,1607,21.03465244,Black cotton,,4453,65.19507392,Ginger,23952
Ramanagara,Rabi,,,629,33.82882436,River basins,,4713,57.77939414,To be updated,39705
Ramanagara,Rabi,,,1167,20.48022891,Gravelly sand,,3315,75.72510864,Blackgram,13430
Ramanagara,Rabi,,,1994,24.85697872,Medium textured clay,,2713,72.21164849,Pepper,4911
Ramanagara,Rabi,,,1067,30.37507374,Teelah,,4705,47.37606133,Cotton,24351
Ramanagara,Rabi,,,762,23.21901438,Medium textured,,2851,58.26886126,Ginger,9418
Ramanagara,Rabi,,,1152,26.08573347,To be updated,,1790,75.49210827,Cotton,45630
Ramanagara,Zaid,,,1736,23.70201903,Alluvial,,3135,44.0894354,Groundnut,34975
Ramanagara,Zaid,,,1382,22.91999342,Laterite,,2666,54.63322628,Groundnut,7006
Ramanagara,Zaid,,,1652,23.9552486,Sandy,,1473,73.64026969,To be updated,16724
Ramanagara,Zaid,,,1442,27.59366025,Heavy cotton,,4569,55.73671877,Blackgram,16009
Ramanagara,Zaid,,,582,22.39213173,Loam,,1684,77.734345,Coffee,46884
Ramanagara,Zaid,,,1809,28.68311119,Sandy loam,,3268,67.13714562,Cotton,10491
Ramanagara,Zaid,,,1778,31.5601277,Clay loam,,1902,56.62638191,Tea,24719
Ramanagara,Zaid,,,688,29.51232602,Black,,3758,42.42526232,Blackgram,49090
Ramanagara,Zaid,,,937,27.7975107,Drained loam,,3741,45.67478617,Cotton,9526
Ramanagara,Zaid,,,691,22.35908873,Clay,,2573,43.21556391,Cashew,20077
Ramanagara,Zaid,,,1800,26.64135436,Sandy clay loam,,2884,64.70472416,Groundnut,36300
Ramanagara,Zaid,,,1189,23.7809035,Red,,2208,59.73736341,Tea,44652
Ramanagara,Zaid,,,1436,25.73259454,Arid and Desert,,4318,60.55771509,Ginger,48103
Ramanagara,Zaid,,,625,23.32419338,Well drained,,2503,64.66680961,Paddy,1074
Ramanagara,Zaid,,,975,20.49035046,Light sandy,,4849,66.29336934,Coffee,48225
Ramanagara,Zaid,,,650,26.47004605,Heavy clay,,4405,76.71306615,Cardamum,12233
Ramanagara,Zaid,,,788,28.78015354,Dry sandy,,1025,71.56119297,Groundnut,32956
Ramanagara,Zaid,,,1936,30.58215486,loamy sand,,1947,40.57729252,Blackgram,44613
Ramanagara,Zaid,,,1292,31.10453551,Red laterite,,1595,71.08766998,Ginger,15979
Ramanagara,Zaid,,,1374,26.77245216,Black cotton,,1352,45.83947485,Tea,16505
Ramanagara,Zaid,,,500,25.38824728,River basins,,1693,73.88462741,Groundnut,44912
Ramanagara,Zaid,,,1501,25.50496842,Gravelly sand,,3962,46.22030681,Tea,13102
Ramanagara,Zaid,,,1246,27.79684611,Medium textured clay,,4017,79.2440528,Cardamum,42454
Ramanagara,Zaid,,,1252,33.79035602,Teelah,,1609,48.97677842,Coconut,42397
Ramanagara,Zaid,,,1610,22.48329204,Medium textured,,3577,64.353338,Cocoa,21917
Ramanagara,Zaid,,,1490,28.80793726,To be updated,,4093,75.58218798,Pepper,33563
Uttara Kannada,Kharif,,,1707,25.41029183,Alluvial,,1370,78.0180676,Paddy,22986
Uttara Kannada,Kharif,,,1300,33.20922532,Laterite,,1401,76.42192462,Blackgram,2712
Uttara Kannada,Kharif,,,1916,27.89239196,Sandy,,2391,67.03327942,Ginger,33338
Uttara Kannada,Kharif,,,553,30.86992787,Heavy cotton,,2583,74.92967125,To be updated,8176
Uttara Kannada,Kharif,,,1226,29.94366734,Loam,,1201,51.91660656,To be updated,9805
Uttara Kannada,Kharif,,,1106,32.01799203,Sandy loam,,1931,74.47666094,Cashew,17966
Uttara Kannada,Kharif,,,813,34.95672744,Clay loam,,4457,58.70043958,Tea,7001
Uttara Kannada,Kharif,,,1768,22.21937974,Black,,4977,79.71337073,Tea,17871
Uttara Kannada,Kharif,,,677,32.22998702,Drained loam,,3783,51.13568362,Groundnut,13119
Uttara Kannada,Kharif,,,1493,26.9425089,Clay,,3084,46.72610712,Cardamum,11052
Uttara Kannada,Kharif,,,1283,34.09596566,Sandy clay loam,,3991,40.74351931,Paddy,48198
Uttara Kannada,Kharif,,,1068,28.47475937,Red,,3908,60.01895737,Paddy,30556
Uttara Kannada,Kharif,,,1961,21.43599873,Arid and Desert,,3673,72.75628549,Cardamum,43250
Uttara Kannada,Kharif,,,1431,27.78043283,Well drained,,2070,70.2268885,Arecanut,11413
Uttara Kannada,Kharif,,,1279,32.33230004,Light sandy,,1225,74.27053951,Groundnut,12477
Uttara Kannada,Kharif,,,1965,34.72007275,Heavy clay,,3943,40.04473919,Cotton,19182
Uttara Kannada,Kharif,,,884,21.79741741,Dry sandy,,4566,41.10487026,Coconut,35535
Uttara Kannada,Kharif,,,1832,32.02452016,loamy sand,,1219,76.40308562,Pepper,11330
Uttara Kannada,Kharif,,,531,22.17456132,Red laterite,,1270,55.37403126,Tea,3739
Uttara Kannada,Kharif,,,1339,26.8028453,Black cotton,,2436,48.62079077,Coffee,42848
Uttara Kannada,Kharif,,,1965,21.62828434,River basins,,2003,77.07322114,Tea,43619
Uttara Kannada,Kharif,,,1351,29.34091858,Gravelly sand,,2343,66.96905778,Blackgram,42246
Uttara Kannada,Kharif,,,1704,24.70084994,Medium textured clay,,2095,55.29297469,Cashew,20259
Uttara Kannada,Kharif,,,695,33.53803754,Teelah,,4141,62.68107637,Cotton,33142
Uttara Kannada,Kharif,,,1555,21.70852943,Medium textured,,4068,79.75557932,Ginger,10196
Uttara Kannada,Kharif,,,849,24.6050174,To be updated,,2219,46.68515717,Coffee,42529
Uttara Kannada,Rabi,,,1150,25.94949955,Alluvial,,2986,51.4775379,Arecanut,25808
Uttara Kannada,Rabi,,,639,31.77263888,Laterite,,4295,42.30190555,Coconut,9283
Uttara Kannada,Rabi,,,1616,32.9219725,Sandy,,3090,43.15081086,Paddy,11625
Uttara Kannada,Rabi,,,836,32.75633313,Heavy cotton,,4478,76.98475718,To be updated,44797
Uttara Kannada,Rabi,,,1720,34.83034445,Loam,,2715,43.1868631,Groundnut,18664
Uttara Kannada,Rabi,,,1372,22.59107532,Sandy loam,,4538,65.9649892,Cardamum,39083
Uttara Kannada,Rabi,,,1650,32.84309162,Clay loam,,1119,70.05742447,Cardamum,2744
Uttara Kannada,Rabi,,,1783,21.6290999,Black,,3367,79.80678918,Cardamum,19036
Uttara Kannada,Rabi,,,1860,25.39651957,Drained loam,,4681,66.03707159,Blackgram,23511
Uttara Kannada,Rabi,,,1633,29.70368708,Clay,,1502,78.77577894,Cotton,15468
Uttara Kannada,Rabi,,,643,20.78811145,Sandy clay loam,,4022,44.37145296,Cardamum,40750
Uttara Kannada,Rabi,,,1379,23.93913963,Red,,4968,47.10473002,Ginger,34033
Uttara Kannada,Rabi,,,1854,32.85326274,Arid and Desert,,3548,65.84829696,Cardamum,48343
Uttara Kannada,Rabi,,,737,27.29488025,Well drained,,1845,54.735186,Ginger,20241
Uttara Kannada,Rabi,,,1640,31.50874591,Light sandy,,2444,59.9339469,Cocoa,4633
Uttara Kannada,Rabi,,,769,32.27354742,Heavy clay,,2340,77.5700197,Paddy,28412
Uttara Kannada,Rabi,,,942,29.98277452,Dry sandy,,3218,70.69176339,Cashew,9024
Uttara Kannada,Rabi,,,873,27.97029925,loamy sand,,3814,68.74018053,Coffee,21447
Uttara Kannada,Rabi,,,1789,21.07441527,Red laterite,,1492,52.76337106,Tea,8445
Uttara Kannada,Rabi,,,1275,22.79401275,Black cotton,,4928,43.39250848,Pepper,5330
Uttara Kannada,Rabi,,,730,32.94339477,River basins,,4605,75.68207606,Tea,29295
Uttara Kannada,Rabi,,,1298,29.71769437,Gravelly sand,,1002,46.36885185,Arecanut,41209
Uttara Kannada,Rabi,,,1881,34.32893546,Medium textured clay,,2579,50.72574117,Blackgram,31416
Uttara Kannada,Rabi,,,736,33.16114743,Teelah,,4670,57.71771375,Cardamum,49467
Uttara Kannada,Rabi,,,1312,31.83484572,Medium textured,,3023,55.40954735,Arecanut,33549
Uttara Kannada,Rabi,,,912,28.606953,To be updated,,1683,62.60416764,Tea,1189
Uttara Kannada,Zaid,,,1833,30.76617784,Alluvial,,3481,43.33810782,Cashew,38497
Uttara Kannada,Zaid,,,1589,27.20040993,Laterite,,3942,76.19050195,Arecanut,33970
Uttara Kannada,Zaid,,,1026,21.51890951,Sandy,,2666,67.31003965,Cotton,48026
Uttara Kannada,Zaid,,,1019,28.80509646,Heavy cotton,,4164,43.85200893,Blackgram,20514
Uttara Kannada,Zaid,,,1231,27.0873584,Loam,,4288,58.98349112,Pepper,41364
Uttara Kannada,Zaid,,,1876,24.46218,Sandy loam,,4827,74.44477869,Coconut,3060
Uttara Kannada,Zaid,,,1731,24.21390957,Clay loam,,4555,57.29680474,Coffee,7583
Uttara Kannada,Zaid,,,1716,24.72653887,Black,,2808,52.36294845,Cashew,3633
Uttara Kannada,Zaid,,,1355,24.88465347,Drained loam,,1660,59.60921398,Cocoa,48340
Uttara Kannada,Zaid,,,1175,23.35404102,Clay,,4861,75.73318244,Ginger,20392
Uttara Kannada,Zaid,,,1402,24.14360022,Sandy clay loam,,1551,56.60730612,Arecanut,16282
Uttara Kannada,Zaid,,,602,20.70146359,Red,,1872,75.87279898,Cotton,14707
Uttara Kannada,Zaid,,,1288,22.15502917,Arid and Desert,,3724,73.42626348,Cardamum,43482
Uttara Kannada,Zaid,,,1772,29.67798322,Well drained,,2369,71.31016127,Cardamum,24059
Uttara Kannada,Zaid,,,1205,27.25968174,Light sandy,,2658,42.37697108,Cocoa,7646
Uttara Kannada,Zaid,,,1185,25.93882279,Heavy clay,,3176,46.8864951,Arecanut,9777
Uttara Kannada,Zaid,,,1710,27.06820193,Dry sandy,,4353,63.24695773,Paddy,9298
Uttara Kannada,Zaid,,,1220,31.2870689,loamy sand,,2097,41.99676383,Coconut,19799
Uttara Kannada,Zaid,,,814,26.54376852,Red laterite,,4073,43.89713872,Arecanut,24108
Uttara Kannada,Zaid,,,987,25.39669043,Black cotton,,1589,59.42274351,Cocoa,9262
Uttara Kannada,Zaid,,,1072,23.99612371,River basins,,3544,77.94880976,Coconut,11529
Uttara Kannada,Zaid,,,1464,26.2914467,Gravelly sand,,2625,64.94800617,Cocoa,17968
Uttara Kannada,Zaid,,,1206,32.03340333,Medium textured clay,,1143,63.04599194,Groundnut,24097
Uttara Kannada,Zaid,,,611,24.9250467,Teelah,,4899,73.67210537,Tea,23184
Uttara Kannada,Zaid,,,903,28.94887709,Medium textured,,2598,76.49288588,To be updated,29930
Uttara Kannada,Zaid,,,1740,33.88176055,To be updated,,2046,67.38646972,Tea,25541
Yadgir,Kharif,,,597,20.48408597,Alluvial,,4785,65.15575033,Ginger,32987
Yadgir,Kharif,,,1279,31.71655035,Laterite,,2363,54.35063816,Groundnut,40584
Yadgir,Kharif,,,1857,22.10481424,Sandy,,4068,64.73066373,Pepper,4450
Yadgir,Kharif,,,1349,26.13398813,Heavy cotton,,4843,72.18005647,To be updated,15849
Yadgir,Kharif,,,1919,20.63454177,Loam,,4022,50.79643738,Arecanut,3467
Yadgir,Kharif,,,893,29.35556174,Sandy loam,,1483,64.27507252,Paddy,17796
Yadgir,Kharif,,,1970,26.23210722,Clay loam,,4057,50.82891578,Pepper,4938
Yadgir,Kharif,,,1898,33.6526417,Black,,3851,57.4884258,Cocoa,6366
Yadgir,Kharif,,,1059,27.17472596,Drained loam,,3847,55.65044191,Coffee,34104
Yadgir,Kharif,,,1022,31.0941813,Clay,,2457,68.65425976,Ginger,2880
Yadgir,Kharif,,,1035,34.16401674,Sandy clay loam,,2276,74.1884515,Cocoa,15100
Yadgir,Kharif,,,765,20.5613561,Red,,2558,77.31226264,Pepper,14352
Yadgir,Kharif,,,1576,29.95024729,Arid and Desert,,4513,61.8405808,Coffee,39073
Yadgir,Kharif,,,973,23.94250216,Well drained,,2674,67.97158834,Coconut,28998
Yadgir,Kharif,,,1321,22.71239434,Light sandy,,2729,45.91437125,To be updated,32200
Yadgir,Kharif,,,537,21.75116725,Heavy clay,,4079,62.79424692,Cashew,18114
Yadgir,Kharif,,,604,34.37012326,Dry sandy,,4585,79.84148926,Groundnut,48780
Yadgir,Kharif,,,1983,32.25861921,loamy sand,,1999,47.65582064,Coconut,44302
Yadgir,Kharif,,,1013,32.4683546,Red laterite,,2204,42.49071396,Cashew,18219
Yadgir,Kharif,,,859,26.25501103,Black cotton,,3377,75.32337481,Cocoa,37571
Yadgir,Kharif,,,512,25.1666822,River basins,,4999,53.42960639,Tea,24872
Yadgir,Kharif,,,1993,33.16926282,Gravelly sand,,3069,62.46318023,Cotton,22774
Yadgir,Kharif,,,1674,31.58226514,Medium textured clay,,1998,46.53927197,Pepper,20654
Yadgir,Kharif,,,1794,26.03129376,Teelah,,3086,62.96085562,Arecanut,49214
Yadgir,Kharif,,,1797,33.7182545,Medium textured,,4871,73.40293867,Groundnut,9736
Yadgir,Kharif,,,819,28.20739462,To be updated,,1171,69.50099279,Cashew,44261
Yadgir,Rabi,,,1619,29.06587311,Alluvial,,1956,59.9430354,Arecanut,14904
Yadgir,Rabi,,,1194,23.72171086,Laterite,,2957,60.55925325,Coffee,7224
Yadgir,Rabi,,,1099,32.29347422,Sandy,,3442,47.99572586,Pepper,27191
Yadgir,Rabi,,,1289,34.73934792,Heavy cotton,,2769,56.27398275,Cashew,17782
Yadgir,Rabi,,,1864,23.87802853,Loam,,4948,40.5229763,Cocoa,19738
Yadgir,Rabi,,,1835,26.72223343,Sandy loam,,3922,71.20325651,Cotton,5299
Yadgir,Rabi,,,1250,25.86674282,Clay loam,,3234,48.88196894,Cocoa,21323
Yadgir,Rabi,,,1404,25.08607886,Black,,3926,67.28196735,Blackgram,10378
Yadgir,Rabi,,,1470,34.35458564,Drained loam,,4128,78.70050944,Ginger,15698
Yadgir,Rabi,,,1714,23.12190408,Clay,,2370,59.16456158,Tea,4077
Yadgir,Rabi,,,1311,32.13251595,Sandy clay loam,,1645,60.74048854,To be updated,32752
Yadgir,Rabi,,,1504,30.3959237,Red,,4533,68.81032618,Ginger,6351
Yadgir,Rabi,,,955,22.2702538,Arid and Desert,,1576,66.88828497,Tea,28734
Yadgir,Rabi,,,956,24.52248338,Well drained,,1070,77.86822267,Cardamum,11832
Yadgir,Rabi,,,1871,27.56140259,Light sandy,,1251,51.16112405,Coconut,14971
Yadgir,Rabi,,,1778,30.98113506,Heavy clay,,4243,68.04521135,Coconut,19277
Yadgir,Rabi,,,634,27.14647671,Dry sandy,,4014,53.83164019,Coconut,16966
Yadgir,Rabi,,,734,25.89397301,loamy sand,,2358,59.54857449,Groundnut,12572
Yadgir,Rabi,,,1642,21.88456219,Red laterite,,2518,66.92496257,Paddy,7907
Yadgir,Rabi,,,567,34.25361468,Black cotton,,4954,62.70682308,Groundnut,7260
Yadgir,Rabi,,,1773,33.45485704,River basins,,3477,79.86968685,Coconut,38815
Yadgir,Rabi,,,750,21.89679105,Gravelly sand,,1202,69.22833733,Tea,23125
Yadgir,Rabi,,,1899,25.3772815,Medium textured clay,,4594,78.44696676,Cashew,28479
Yadgir,Rabi,,,1489,33.55181747,Teelah,,3991,67.52294592,Tea,49281
Yadgir,Rabi,,,1407,28.13711156,Medium textured,,4922,50.78867069,Tea,49446
Yadgir,Rabi,,,1283,29.44358809,To be updated,,4660,57.33454263,To be updated,47407
Yadgir,Zaid,,,1689,33.92618624,Alluvial,,3790,57.91731333,To be updated,28541
Yadgir,Zaid,,,1769,32.88819488,Laterite,,4601,70.99291772,Coffee,24546
Yadgir,Zaid,,,1826,27.66781715,Sandy,,1759,71.97370509,Pepper,27212
Yadgir,Zaid,,,1064,26.29753062,Heavy cotton,,3026,57.43758856,Arecanut,13742
Yadgir,Zaid,,,1048,34.578671,Loam,,2998,48.84629825,Cocoa,44217
Yadgir,Zaid,,,1144,27.42852209,Sandy loam,,4563,54.23897786,Arecanut,9062
Yadgir,Zaid,,,1588,20.75922947,Clay loam,,4481,41.46220794,Coconut,36953
Yadgir,Zaid,,,1980,20.27953184,Black,,2161,54.32446033,Coconut,16122
Yadgir,Zaid,,,939,20.09029364,Drained loam,,1233,76.64065321,Cocoa,4505
Yadgir,Zaid,,,1638,23.32635885,Clay,,1850,75.06887851,Paddy,31023
Yadgir,Zaid,,,687,32.41248933,Sandy clay loam,,4716,75.02865959,Pepper,6028
Yadgir,Zaid,,,1633,30.08390222,Red,,4862,44.47913513,Blackgram,12976
Yadgir,Zaid,,,1455,26.40077614,Arid and Desert,,1114,55.36289137,Cardamum,49909
Yadgir,Zaid,,,1192,33.15114792,Well drained,,3117,78.05388603,Pepper,27521
Yadgir,Zaid,,,907,27.74926551,Light sandy,,4525,45.44836705,Coffee,5189
Yadgir,Zaid,,,1615,21.31517716,Heavy clay,,1882,57.5874773,Cardamum,8439
Yadgir,Zaid,,,1878,25.14980928,Dry sandy,,4654,71.10360277,Tea,13366
Yadgir,Zaid,,,1345,32.84038491,loamy sand,,4843,76.83237301,Pepper,9776
Yadgir,Zaid,,,709,32.20223426,Red laterite,,4030,63.54384173,Cocoa,36527
Yadgir,Zaid,,,1298,24.20181059,Black cotton,,3475,44.9019995,Blackgram,3181
Yadgir,Zaid,,,1900,23.89387687,River basins,,2239,78.14908052,Ginger,21655
Yadgir,Zaid,,,758,31.23607111,Gravelly sand,,1413,78.95994691,Cotton,9197
Yadgir,Zaid,,,556,28.43868626,Medium textured clay,,3400,55.13837177,Cashew,37754
Yadgir,Zaid,,,663,29.75128638,Teelah,,4034,54.92062236,Coconut,33944
Yadgir,Zaid,,,1511,20.31316916,Medium textured,,4837,48.00112398,Groundnut,4302
,,,,,,,,,,,
Shivamogga,Kharif,,,1615,25.8723518,Red,,3838,60.21800129,Paddy,38859
Shivamogga,Kharif,,,1529,23.69680168,Laterite,,3456,61.89187428,Cardamum,5035
Shivamogga,Kharif,,,569,34.6342816,Sandy,,3134,63.26257389,Tea,5730
Shivamogga,Kharif,,,1458,32.71386047,Red,,1093,43.06024023,Maize,35788
Shivamogga,Kharif,,,834,33.55708191,Red,,2559,73.9226554,Pea,4040
Shivamogga,Kharif,,,1687,34.13424507,Red,,1712,53.26818874,Blackgram,8041
Shivamogga,Kharif,,,1049,34.3657444,Alluvial,,1015,44.37364482,Sugarcane,44542
Shivamogga,Kharif,,,551,26.72230434,Black,,1769,55.43071981,Cocoa,3831
Shivamogga,Kharif,,,1345,31.46226458,Drained loam,,4472,69.98339727,Cotton,6162
Shivamogga,Kharif,,,767,24.19807437,Clay,,2948,44.95527214,Groundnut,19760
Shivamogga,Kharif,,,1548,29.35643429,Laterite,,4595,63.42347878,Arecanut,25192
Shivamogga,Kharif,,,1052,34.93258737,Red,,2995,52.2075944,Cardamum,32769
Shivamogga,Kharif,,,1538,24.5304945,Arid and Desert,,1896,60.17350738,Ginger,11902
Shivamogga,Kharif,,,1907,34.86969148,Well drained,,4710,43.41640042,Coffee,12035
Shivamogga,Kharif,,,500,22.30315047,Light sandy,,1664,76.1524946,Groundnut,12016
Shivamogga,Kharif,,,1758,20.96719647,Heavy clay,,3336,59.81675354,Cashew,32211
Shivamogga,Kharif,,,566,33.89986879,Dry sandy,,2226,40.6938353,Ginger,25494
Shivamogga,Kharif,,,1562,31.33978205,loamy sand,,2863,72.33238975,Cocoa,14322
Shivamogga,Kharif,,,1978,30.33850233,Red laterite,,3338,77.64510571,Arecanut,23836
Shivamogga,Kharif,,,684,24.13132996,Black cotton,,3004,59.8167271,Coffee,24771
Shivamogga,Kharif,,,1934,29.5961675,River basins,,4191,41.47752378,Coffee,9325
Shivamogga,Kharif,,,1069,25.84808426,Gravelly sand,,4240,48.03854664,Blackgram,36544
Shivamogga,Kharif,,,1537,27.69661826,Medium textured clay,,1781,60.45419,Coffee,22226
Shivamogga,Kharif,,,1541,26.73575669,Red,,3313,67.04954214,Green Gram,9465
Shivamogga,Kharif,,,1049,24.75058996,Medium textured,,4057,79.8963959,Cardamum,45274
